obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('544',)",3771204948,5,33.80970001,3774706964,3774706966,3771204948,0,internal_timestamp,462.6900024,299220,1562216148,6.076399803,3.380970001,34.06244681,1028.936869,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('545',)",3771204968,5,33.80619812,3774706964,3774706966,3771204968,0,internal_timestamp,467.9500122,298540,1562216168,6.069600105,3.380619812,34.06274849,1028.962151,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('546',)",3771204988,5,33.79750061,3774706964,3774706966,3771204988,0,internal_timestamp,473.2399902,297351,1562216188,6.055699825,3.379750061,34.06431964,1028.98954,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('547',)",3771205008,5,33.79439926,3774706964,3774706966,3771205008,0,internal_timestamp,478.4899902,304554,1562216208,6.049200058,3.379439926,34.06477552,1029.014853,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('548',)",3771205028,5,33.79610062,3774706964,3774706966,3771205028,0,internal_timestamp,483.7399902,310196,1562216228,6.049300194,3.379610062,34.06400946,1029.038299,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('549',)",3771205048,5,33.79779816,3774706964,3774706966,3771205048,0,internal_timestamp,489.0100098,308923,1562216248,6.048099995,3.379779816,34.06453108,1029.063025,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('550',)",3771205068,5,33.7818985,3774706964,3774706966,3771205068,0,internal_timestamp,494.2999878,307320,1562216268,6.023700237,3.37818985,34.06853917,1029.093766,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('551',)",3771205088,5,33.77519989,3774706964,3774706966,3771205088,0,internal_timestamp,499.5400085,305016,1562216288,6.013199806,3.377519989,34.06897375,1029.119559,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('552',)",3771205108,5,33.75619888,3774706964,3774706966,3771205108,0,internal_timestamp,504.7900085,311479,1562216308,5.986100197,3.375619888,34.07222527,1029.149888,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('553',)",3771205128,5,33.7344017,3774706964,3774706966,3771205128,0,internal_timestamp,509.9700012,306168,1562216328,5.955599785,3.37344017,34.07577749,1029.18058,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('554',)",3771205148,5,33.69839859,3774706964,3774706966,3771205148,0,internal_timestamp,515.1599731,329847,1562216348,5.908699989,3.369839859,34.07980153,1029.213921,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('555',)",3771205168,5,33.66740036,3774706964,3774706966,3771205168,0,internal_timestamp,520.3499756,307767,1562216368,5.867300034,3.366740036,34.08392656,1029.246578,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('556',)",3771205188,5,33.63970184,3774706964,3774706966,3771205188,0,internal_timestamp,525.6199951,304672,1562216388,5.830200195,3.363970184,34.08740283,1029.278497,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('557',)",3771205208,5,33.56919861,3774706964,3774706966,3771205208,0,internal_timestamp,530.8699951,311001,1562216408,5.737500191,3.356919861,34.09850172,1029.323833,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('558',)",3771205228,5,33.45019913,3774706964,3774706966,3771205228,0,internal_timestamp,536.1599731,328506,1562216428,5.584400177,3.345019913,34.11554312,1029.382037,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('559',)",3771205248,5,33.37120056,3774706964,3774706966,3771205248,0,internal_timestamp,541.4699707,306839,1562216448,5.485300064,3.337120056,34.12335151,1029.425713,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('560',)",3771205268,5,33.34479904,3774706964,3774706966,3771205268,0,internal_timestamp,546.789978,313398,1562216468,5.449299812,3.334479904,34.12710214,1029.457835,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('561',)",3771205288,5,33.29560089,3774706964,3774706966,3771205288,0,internal_timestamp,552,284182,1562216488,5.381000042,3.329560089,34.13764684,1029.499053,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('562',)",3771205308,5,33.24300003,3774706964,3774706966,3771205308,0,internal_timestamp,557.2700195,315273,1562216508,5.30880022,3.324300003,34.14822641,1029.541049,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('563',)",3771205328,5,33.22190094,3774706964,3774706966,3771205328,0,internal_timestamp,562.5599976,317305,1562216528,5.278999805,3.322190094,34.15173535,1029.571992,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('564',)",3771205348,5,33.16080093,3774706964,3774706966,3771205348,0,internal_timestamp,567.8699951,310884,1562216548,5.193900108,3.316080093,34.16566353,1029.618436,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('565',)",3771205368,5,33.08499908,3774706964,3774706966,3771205368,0,internal_timestamp,572.3699951,312364,1562216568,5.090400219,3.308499908,34.18186194,1029.665269,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('566',)",3771205378,5,33.08229828,3774706964,3774706966,3771205378,0,internal_timestamp,572.3699951,315166,1562216578,5.089799881,3.308229828,34.17937377,1029.663385,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('567',)",3771205408,5,33.07540131,3774706964,3774706966,3771205408,0,internal_timestamp,572.75,115306,1562216608,5.083000183,3.307540131,34.17819408,1029.665076,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('568',)",3771205428,5,33.020401,3774706964,3774706966,3771205428,0,internal_timestamp,576.9000244,114602,1562216628,5.005599976,3.3020401,34.19183146,1029.704841,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('569',)",3771205448,5,33.00360107,3774706964,3774706966,3771205448,0,internal_timestamp,578.6300049,112473,1562216648,4.984399796,3.300360107,34.19327091,1029.71664,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('570',)",3771205459,5,33.00099945,3774706964,3774706966,3771205459,0,internal_timestamp,578.6300049,113763,1562216659,4.98239994,3.300099945,34.19231829,1029.716144,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('571',)",3771208888,5,33.01959991,3774706964,3774706966,3771208888,0,internal_timestamp,578.8900146,470312,1562220088,5.007900238,3.301959991,34.18756306,1029.710323,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('572',)",3771208908,5,33.08610153,3774706964,3774706966,3771208908,0,internal_timestamp,575.3800049,438085,1562220108,5.100299835,3.308610153,34.17153537,1029.669674,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('573',)",3771208928,5,33.16899872,3774706964,3774706966,3771208928,0,internal_timestamp,570.2199707,440946,1562220128,5.216599941,3.316899872,34.15080239,1029.614558,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('574',)",3771208948,5,33.20740128,3774706964,3774706966,3771208948,0,internal_timestamp,564.9400024,443311,1562220148,5.267399788,3.320740128,34.14575854,1029.579722,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('575',)",3771208968,5,33.22779846,3774706964,3774706966,3771208968,0,internal_timestamp,559.75,450022,1562220168,5.294700146,3.322779846,34.14394081,1029.5509,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('576',)",3771208988,5,33.26850128,3774706964,3774706966,3771208988,0,internal_timestamp,554.5499878,443855,1562220188,5.35379982,3.326850128,34.13305079,1029.510708,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('577',)",3771209008,5,33.32450104,3774706964,3774706966,3771209008,0,internal_timestamp,549.3499756,449591,1562220208,5.431499958,3.332450104,34.12074856,1029.466926,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('578',)",3771209028,5,33.36709976,3774706964,3774706966,3771209028,0,internal_timestamp,544.1400146,442202,1562220228,5.490600109,3.336709976,34.11201254,1029.428327,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('579',)",3771209048,5,33.37419891,3774706964,3774706966,3771209048,0,internal_timestamp,538.9000244,449699,1562220248,5.500599861,3.337419891,34.11257158,1029.403407,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('580',)",3771209068,5,33.37340164,3774706964,3774706966,3771209068,0,internal_timestamp,533.6400146,445242,1562220268,5.501200199,3.337340164,34.11366884,1029.380062,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('581',)",3771209088,5,33.50460052,3774706964,3774706966,3771209088,0,internal_timestamp,528.3800049,450286,1562220288,5.673299789,3.350460052,34.09136514,1029.315439,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('582',)",3771209108,5,33.55939865,3774706964,3774706966,3771209108,0,internal_timestamp,523.1599731,440663,1562220308,5.743199825,3.355939865,34.085507,1029.277502,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('583',)",3771209128,5,33.66590118,3774706964,3774706966,3771209128,0,internal_timestamp,517.9899902,443552,1562220328,5.879499912,3.366590118,34.07115949,1029.224062,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('584',)",3771209148,5,33.66529846,3774706964,3774706966,3771209148,0,internal_timestamp,512.789978,449296,1562220348,5.876699924,3.366529846,34.07584364,1029.204308,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('585',)",3771209168,5,33.66669846,3774706964,3774706966,3771209168,0,internal_timestamp,507.6499939,445068,1562220368,5.88079977,3.366669846,34.07583046,1029.180192,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('586',)",3771209188,5,33.67720032,3774706964,3774706966,3771209188,0,internal_timestamp,502.5100098,447911,1562220388,5.896399975,3.367720032,34.07451778,1029.153482,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('587',)",3771209208,5,33.67699814,3774706964,3774706966,3771209208,0,internal_timestamp,497.3800049,462098,1562220408,5.897900105,3.367699814,34.07530665,1029.130379,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('588',)",3771209228,5,33.67959976,3774706964,3774706966,3771209228,0,internal_timestamp,492.269989,442602,1562220428,5.904500008,3.367959976,34.07412387,1029.105122,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('589',)",3771209248,5,33.68899918,3774706964,3774706966,3771209248,0,internal_timestamp,487.1300049,447508,1562220448,5.92140007,3.368899918,34.07026878,1029.076224,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('590',)",3771209268,5,33.72019959,3774706964,3774706966,3771209268,0,internal_timestamp,481.980011,449245,1562220468,5.959899902,3.372019959,34.06925788,1029.046578,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('591',)",3771209288,5,33.75249863,3774706964,3774706966,3771209288,0,internal_timestamp,476.8200073,446323,1562220488,6.002099991,3.375249863,34.06576754,1029.01442,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('592',)",3771209308,5,33.76409912,3774706964,3774706966,3771209308,0,internal_timestamp,471.6600037,448879,1562220508,6.019199848,3.376409912,34.06418877,1028.987187,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('593',)",3771209328,5,33.7663002,3774706964,3774706966,3771209328,0,internal_timestamp,466.519989,445142,1562220528,6.024499893,3.37663002,34.06387337,1028.962648,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('594',)",3771209348,5,33.77669907,3774706964,3774706966,3771209348,0,internal_timestamp,461.3099976,450057,1562220548,6.040200233,3.377669907,34.06237234,1028.935435,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('595',)",3771209368,5,33.7826004,3774706964,3774706966,3771209368,0,internal_timestamp,456.1199951,451156,1562220568,6.050000191,3.37826004,34.06172567,1028.909789,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('596',)",3771209388,5,33.81340027,3774706964,3774706966,3771209388,0,internal_timestamp,450.9400024,446453,1562220588,6.091800213,3.381340027,34.05694939,1028.876565,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('597',)",3771209408,5,33.82860184,3774706964,3774706966,3771209408,0,internal_timestamp,445.7200012,451471,1562220608,6.11259985,3.382860184,34.05572657,1028.84882,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('598',)",3771209428,5,33.85210037,3774706964,3774706966,3771209428,0,internal_timestamp,440.519989,454641,1562220628,6.143499851,3.385210037,34.05367694,1028.819129,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('599',)",3771209448,5,33.8614006,3774706964,3774706966,3771209448,0,internal_timestamp,435.3299866,451107,1562220648,6.156300068,3.38614006,34.05382873,1028.793695,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('600',)",3771209468,5,33.87860107,3774706964,3774706966,3771209468,0,internal_timestamp,430.1099854,452708,1562220668,6.179699898,3.387860107,34.05223521,1028.765295,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('601',)",3771209488,5,33.91880035,3774706964,3774706966,3771209488,0,internal_timestamp,424.8999939,450775,1562220688,6.229400158,3.391880035,34.05005554,1028.732856,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('602',)",3771209508,5,33.91889954,3774706964,3774706966,3771209508,0,internal_timestamp,419.7399902,456732,1562220708,6.23029995,3.391889954,34.05179387,1028.710442,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('603',)",3771209528,5,33.92819977,3774706964,3774706966,3771209528,0,internal_timestamp,414.6199951,454314,1562220728,6.243800163,3.392819977,34.05120569,1028.684644,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('604',)",3771209548,5,33.92639923,3774706964,3774706966,3771209548,0,internal_timestamp,409.4599915,453569,1562220748,6.243800163,3.392639923,34.0517239,1028.66139,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('605',)",3771209568,5,33.92380142,3774706964,3774706966,3771209568,0,internal_timestamp,404.2900085,453825,1562220768,6.244400024,3.392380142,34.05076012,1028.63684,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('606',)",3771209588,5,33.94589996,3774706964,3774706966,3771209588,0,internal_timestamp,399.0799866,461683,1562220788,6.274099827,3.394589996,34.04832868,1028.60694,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('607',)",3771209608,5,33.95339966,3774706964,3774706966,3771209608,0,internal_timestamp,393.9400024,453402,1562220808,6.284900188,3.395339966,34.0484347,1028.581955,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('608',)",3771209628,5,33.95610046,3774706964,3774706966,3771209628,0,internal_timestamp,388.8299866,454240,1562220828,6.291399956,3.395610046,34.04746636,1028.556853,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('609',)",3771209648,5,33.95869827,3774706964,3774706966,3771209648,0,internal_timestamp,383.7099915,455351,1562220848,6.297500134,3.395869827,34.04678713,1028.531987,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('610',)",3771209668,5,33.95809937,3774706964,3774706966,3771209668,0,internal_timestamp,378.5700073,458352,1562220868,6.298500061,3.395809937,34.04764154,1028.508935,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('611',)",3771209688,5,33.96269989,3774706964,3774706966,3771209688,0,internal_timestamp,373.4299927,461772,1562220888,6.307300091,3.396269989,34.04651287,1028.483248,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('612',)",3771209708,5,33.96580124,3774706964,3774706966,3771209708,0,internal_timestamp,368.3200073,463965,1562220908,6.313700199,3.396580124,34.04609238,1028.458585,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('613',)",3771209728,5,33.98659897,3774706964,3774706966,3771209728,0,internal_timestamp,363.2399902,474715,1562220928,6.34280014,3.398659897,34.04273918,1028.42863,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('614',)",3771209748,5,34.02330017,3774706964,3774706966,3771209748,0,internal_timestamp,358.2000122,461176,1562220948,6.3895998,3.402330017,34.03942601,1028.396444,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('615',)",3771209768,5,34.03919983,3774706964,3774706966,3771209768,0,internal_timestamp,353.1300049,465833,1562220968,6.410699844,3.403919983,34.03857788,1028.369597,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('616',)",3771209788,5,34.05509949,3774706964,3774706966,3771209788,0,internal_timestamp,348,461847,1562220988,6.434500217,3.405509949,34.03507002,1028.339999,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('617',)",3771209808,5,34.05739975,3774706964,3774706966,3771209808,0,internal_timestamp,342.8299866,465896,1562221008,6.439599991,3.405739975,34.03508108,1028.315567,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('618',)",3771209828,5,34.06169891,3774706964,3774706966,3771209828,0,internal_timestamp,337.769989,468365,1562221028,6.447299957,3.406169891,34.03467202,1028.290949,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('619',)",3771209848,5,34.06259918,3774706964,3774706966,3771209848,0,internal_timestamp,332.6000061,463822,1562221048,6.451300144,3.406259918,34.03422339,1028.266305,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('620',)",3771209868,5,34.06079865,3774706964,3774706966,3771209868,0,internal_timestamp,327.5100098,468647,1562221068,6.451700211,3.406079865,34.03431857,1028.242951,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('621',)",3771209888,5,34.07320023,3774706964,3774706966,3771209888,0,internal_timestamp,322.4400024,472857,1562221088,6.470399857,3.407320023,34.03197056,1028.215239,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('622',)",3771209908,5,34.09859848,3774706964,3774706966,3771209908,0,internal_timestamp,317.3999939,470902,1562221108,6.505099773,3.409859848,34.02811947,1028.184269,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('623',)",3771209928,5,34.13029861,3774706964,3774706966,3771209928,0,internal_timestamp,312.3099976,477339,1562221128,6.54610014,3.413029861,34.02501355,1028.152775,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('624',)",3771209948,5,34.16210175,3774706964,3774706966,3771209948,0,internal_timestamp,307.269989,475017,1562221148,6.585700035,3.416210175,34.02337841,1028.12285,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('625',)",3771209968,5,34.17739868,3774706964,3774706966,3771209968,0,internal_timestamp,302.2200012,469350,1562221168,6.606400013,3.417739868,34.02223057,1028.095884,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('626',)",3771209988,5,34.18119812,3774706964,3774706966,3771209988,0,internal_timestamp,297.1300049,476228,1562221188,6.61259985,3.418119812,34.02276866,1028.072082,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('627',)",3771210008,5,34.1896019,3774706964,3774706966,3771210008,0,internal_timestamp,292.1000061,484384,1562221208,6.625899792,3.41896019,34.02132632,1028.04601,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('628',)",3771210028,5,34.19900131,3774706964,3774706966,3771210028,0,internal_timestamp,287,474035,1562221228,6.640399933,3.419900131,34.01982844,1028.019403,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('629',)",3771210048,5,34.21060181,3774706964,3774706966,3771210048,0,internal_timestamp,281.8500061,475139,1562221248,6.656599998,3.421060181,34.01910159,1027.992936,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('630',)",3771210068,5,34.23059845,3774706964,3774706966,3771210068,0,internal_timestamp,276.7799988,473517,1562221268,6.683499813,3.423059845,34.01700292,1027.964265,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('631',)",3771210088,5,34.24359894,3774706964,3774706966,3771210088,0,internal_timestamp,271.6799927,474355,1562221288,6.702899933,3.424359894,34.01462326,1027.936277,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('632',)",3771210108,5,34.25630188,3774706964,3774706966,3771210108,0,internal_timestamp,266.5499878,477284,1562221308,6.720900059,3.425630188,34.01331584,1027.909188,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('633',)",3771210128,5,34.25730133,3774706964,3774706966,3771210128,0,internal_timestamp,261.4200134,479417,1562221328,6.724199772,3.425730133,34.01365456,1027.885443,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('634',)",3771210149,5,34.26330185,3774706964,3774706966,3771210149,0,internal_timestamp,256.3699951,500451,1562221348,6.734200001,3.426330185,34.01283602,1027.860218,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('635',)",3771210168,5,34.27420044,3774706964,3774706966,3771210168,0,internal_timestamp,251.2599945,479055,1562221368,6.750100136,3.427420044,34.01160679,1027.83357,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('636',)",3771210188,5,34.28490067,3774706964,3774706966,3771210188,0,internal_timestamp,246.1300049,482519,1562221388,6.765699863,3.428490067,34.01046525,1027.806932,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('637',)",3771210208,5,34.32009888,3774706964,3774706966,3771210208,0,internal_timestamp,240.9900055,483113,1562221408,6.8125,3.432009888,34.00544531,1027.772836,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('638',)",3771210228,5,34.34069824,3774706964,3774706966,3771210228,0,internal_timestamp,235.8600006,484964,1562221428,6.838799953,3.434069824,34.00461496,1027.744939,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('639',)",3771210249,5,34.36059952,3774706964,3774706966,3771210249,0,internal_timestamp,230.6699982,496112,1562221448,6.866099834,3.436059952,34.00205335,1027.715262,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('640',)",3771210268,5,34.38219833,3774706964,3774706966,3771210268,0,internal_timestamp,225.4799957,488444,1562221468,6.895999908,3.438219833,33.99878618,1027.684659,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('641',)",3771210288,5,34.42900085,3774706964,3774706966,3771210288,0,internal_timestamp,220.3600006,481374,1562221488,6.956099987,3.442900085,33.9933445,1027.64841,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('642',)",3771210308,5,34.44449997,3774706964,3774706966,3771210308,0,internal_timestamp,215.2599945,481658,1562221508,6.976699829,3.444449997,33.99250647,1027.621427,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('643',)",3771210328,5,34.45130157,3774706964,3774706966,3771210328,0,internal_timestamp,210.2200012,481778,1562221528,6.986800194,3.445130157,33.99245457,1027.596817,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('644',)",3771210348,5,34.45750046,3774706964,3774706966,3771210348,0,internal_timestamp,205.1199951,485269,1562221548,6.997799873,3.445750046,33.99088412,1027.57061,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('645',)",3771210368,5,34.47159958,3774706964,3774706966,3771210368,0,internal_timestamp,200.0299988,485913,1562221568,7.018499851,3.447159958,33.98840457,1027.542359,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('646',)",3771210388,5,34.5223999,3774706964,3774706966,3771210388,0,internal_timestamp,194.8899994,488207,1562221588,7.08220005,3.45223999,33.98376887,1027.506088,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('647',)",3771210408,5,34.56420136,3774706964,3774706966,3771210408,0,internal_timestamp,189.8200073,488484,1562221608,7.135000229,3.456420136,33.97996824,1027.472314,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('648',)",3771210429,5,34.59329987,3774706964,3774706966,3771210429,0,internal_timestamp,184.6300049,499296,1562221628,7.174300194,3.459329987,33.97561659,1027.439461,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('649',)",3771210448,5,34.60219955,3774706964,3774706966,3771210448,0,internal_timestamp,179.4499969,493373,1562221648,7.188600063,3.460219955,33.97378402,1027.412192,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('650',)",3771210468,5,34.61460114,3774706964,3774706966,3771210468,0,internal_timestamp,174.2599945,489514,1562221668,7.20720005,3.461460114,33.97155134,1027.383952,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('651',)",3771210489,5,34.66329956,3774706964,3774706966,3771210489,0,internal_timestamp,169.0200043,495139,1562221688,7.271299839,3.466329956,33.96422552,1027.344981,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('652',)",3771210508,5,34.67169952,3774706964,3774706966,3771210508,0,internal_timestamp,163.7799988,493456,1562221708,7.282700062,3.467169952,33.96471998,1027.319688,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('653',)",3771210528,5,34.67789841,3774706964,3774706966,3771210528,0,internal_timestamp,158.4700012,491319,1562221728,7.292399883,3.467789841,33.96451988,1027.29377,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('654',)",3771210548,5,34.78020096,3774706964,3774706966,3771210548,0,internal_timestamp,153.1900024,488696,1562221748,7.42509985,3.478020096,33.94822532,1027.237646,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('655',)",3771210569,5,34.87340164,3774706964,3774706966,3771210569,0,internal_timestamp,147.9199982,496311,1562221768,7.531099796,3.487340164,33.94810666,1027.197987,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('656',)",3771210588,5,34.87820053,3774706964,3774706966,3771210588,0,internal_timestamp,142.6399994,493210,1562221788,7.537899971,3.487820053,33.94919402,1027.173604,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('657',)",3771210608,5,34.96580124,3774706964,3774706966,3771210608,0,internal_timestamp,137.3899994,491307,1562221808,7.652699947,3.496580124,33.93433803,1027.121065,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('658',)",3771210628,5,34.98839951,3774706964,3774706966,3771210628,0,internal_timestamp,132.1600037,491173,1562221828,7.684100151,3.498839951,33.93061756,1027.089529,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('659',)",3771210649,5,35.06930161,3774706964,3774706966,3771210649,0,internal_timestamp,127.0500031,497932,1562221848,7.790999889,3.506930161,33.91613442,1027.038958,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('660',)",3771210669,5,35.12179947,3774706964,3774706966,3771210669,0,internal_timestamp,121.8499985,541634,1562221868,7.857200146,3.512179947,33.91069823,1027.001024,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
