obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('634',)",3660645448,2,31.8281002,3746541034,3746541034,3660645448,0,internal_timestamp,1268.51001,831954,1451656647,3.05279994,3.18281002,34.46546732,1033.333263,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('635',)",3660645459,2,31.82749939,3746541034,3746541034,3660645459,0,internal_timestamp,1266.609985,875699,1451656658,3.05340004,3.182749939,34.46507385,1033.324206,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('636',)",3660645470,2,31.82690048,3746541034,3746541034,3660645470,0,internal_timestamp,1264.579956,818221,1451656669,3.05340004,3.182690048,34.46538128,1033.315183,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('637',)",3660645481,2,31.82649994,3746541034,3746541034,3660645481,0,internal_timestamp,1262.51001,823379,1451656680,3.054199934,3.182649994,34.46510458,1033.305417,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('638',)",3660645492,2,31.82589912,3746541034,3746541034,3660645492,0,internal_timestamp,1261.089966,823565,1451656691,3.054199934,3.182589912,34.46510092,1033.298932,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('639',)",3660645503,2,31.8260994,3746541034,3746541034,3660645503,0,internal_timestamp,1259.790039,826545,1451656702,3.054899931,3.18260994,34.46526274,1033.293039,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('640',)",3660645514,2,31.83250046,3746541034,3746541034,3660645514,0,internal_timestamp,1257.969971,845129,1451656713,3.063800097,3.183250046,34.46450662,1033.283033,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('641',)",3660645525,2,31.83169937,3746541034,3746541034,3660645525,0,internal_timestamp,1255.400024,852358,1451656724,3.063699961,3.183169937,34.46495046,1033.271663,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('642',)",3660645536,2,31.83639908,3746541034,3746541034,3660645536,0,internal_timestamp,1252.670044,829515,1451656735,3.070300102,3.183639908,34.46503225,1033.258448,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('643',)",3660645547,2,31.83769989,3746541034,3746541034,3660645547,0,internal_timestamp,1249.859985,823940,1451656746,3.073499918,3.183769989,34.46464899,1033.244921,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('644',)",3660645558,2,31.83600044,3746541034,3746541034,3660645558,0,internal_timestamp,1247.060059,859636,1451656757,3.074100018,3.183600044,34.4633911,1033.231072,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('645',)",3660645569,2,31.8288002,3746541034,3746541034,3660645569,0,internal_timestamp,1244.280029,824373,1451656768,3.067800045,3.18288002,34.46277725,1033.218673,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('646',)",3660645580,2,31.81389999,3746541034,3746541034,3660645580,0,internal_timestamp,1241.47998,829139,1451656779,3.055299997,3.181389999,34.45944089,1033.204797,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('647',)",3660645591,2,31.8083992,3746541034,3746541034,3660645591,0,internal_timestamp,1238.689941,847460,1451656790,3.053100109,3.18083992,34.45655374,1033.190049,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('648',)",3660645602,2,31.80649948,3746541034,3746541034,3660645602,0,internal_timestamp,1235.930054,894876,1451656801,3.052900076,3.180649948,34.45587837,1033.176936,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('649',)",3660645613,2,31.80489922,3746541034,3746541034,3660645613,0,internal_timestamp,1233.160034,832954,1451656812,3.053800106,3.180489922,34.45440915,1033.163014,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('650',)",3660645624,2,31.81419945,3746541034,3746541034,3660645624,0,internal_timestamp,1230.5,842118,1451656823,3.067199945,3.181419945,34.4528299,1033.147969,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('651',)",3660645635,2,31.82519913,3746541034,3746541034,3660645635,0,internal_timestamp,1228.189941,829982,1451656834,3.082099915,3.182519913,34.4515363,1033.134563,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('652',)",3660645646,2,31.82780075,3746541034,3746541034,3660645646,0,internal_timestamp,1225.859985,834208,1451656845,3.086199999,3.182780075,34.45152842,1033.123409,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('653',)",3660645657,2,31.83130074,3746541034,3746541034,3660645657,0,internal_timestamp,1223.699951,838781,1451656856,3.091200113,3.183130074,34.45156664,1033.112957,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('654',)",3660645668,2,31.8314991,3746541034,3746541034,3660645668,0,internal_timestamp,1221.530029,834162,1451656867,3.092700005,3.18314991,34.45132633,1033.102671,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('655',)",3660645679,2,31.83169937,3746541034,3746541034,3660645679,0,internal_timestamp,1219.569946,836726,1451656878,3.094399929,3.183169937,34.45077119,1033.09307,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('656',)",3660645690,2,31.8321991,3746541034,3746541034,3660645690,0,internal_timestamp,1217.699951,838660,1451656889,3.096600056,3.18321991,34.45000363,1033.083652,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('657',)",3660645701,2,31.83090019,3746541034,3746541034,3660645701,0,internal_timestamp,1215.890015,840078,1451656900,3.096299887,3.183090019,34.44967652,1033.075162,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('658',)",3660645712,2,31.83069992,3746541034,3746541034,3660645712,0,internal_timestamp,1213.180054,843003,1451656911,3.097800016,3.183069992,34.44923129,1033.062246,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('659',)",3660645723,2,31.83119965,3746541034,3746541034,3660645723,0,internal_timestamp,1210.449951,838507,1451656922,3.09980011,3.183119965,34.44911172,1033.049432,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('660',)",3660645734,2,31.84379959,3746541034,3746541034,3660645734,0,internal_timestamp,1208.030029,841217,1451656933,3.115600109,3.184379959,34.4488483,1033.036224,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('661',)",3660645745,2,31.84819984,3746541034,3746541034,3660645745,0,internal_timestamp,1205.810059,844836,1451656944,3.121000052,3.184819984,34.44957802,1033.025992,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('662',)",3660645756,2,31.85160065,3746541034,3746541034,3660645756,0,internal_timestamp,1203.52002,838185,1451656955,3.125999928,3.185160065,34.449563,1033.014901,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('663',)",3660645767,2,31.85040092,3746541034,3746541034,3660645767,0,internal_timestamp,1201.359985,842902,1451656966,3.126100063,3.185040092,34.44911248,1033.004663,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('664',)",3660645778,2,31.86219978,3746541034,3746541034,3660645778,0,internal_timestamp,1199.01001,847798,1451656977,3.140100002,3.186219978,34.44974272,1032.9927,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('665',)",3660645789,2,31.88059998,3746541034,3746541034,3660645789,0,internal_timestamp,1196.609985,842096,1451656988,3.161499977,3.188059998,34.45053442,1032.979721,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('666',)",3660645800,2,31.8864994,3746541034,3746541034,3660645800,0,internal_timestamp,1194.449951,846690,1451656999,3.16960001,3.18864994,34.45018892,1032.96858,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('667',)",3660645811,2,31.88699913,3746541034,3746541034,3660645811,0,internal_timestamp,1192.540039,839723,1451657010,3.170700073,3.188699913,34.45060055,1032.960043,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('668',)",3660645822,2,31.89010048,3746541034,3746541034,3660645822,0,internal_timestamp,1191.01001,844021,1451657021,3.174700022,3.189010048,34.45089081,1032.952788,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('669',)",3660645833,2,31.89010048,3746541034,3746541034,3660645833,0,internal_timestamp,1189.349976,849996,1451657032,3.176100016,3.189010048,34.45026005,1032.944532,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('670',)",3660645844,2,31.88879967,3746541034,3746541034,3660645844,0,internal_timestamp,1187.390015,843265,1451657043,3.176599979,3.188879967,34.44916723,1032.934653,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('671',)",3660645855,2,31.88899994,3746541034,3746541034,3660645855,0,internal_timestamp,1184.920044,847722,1451657054,3.178100109,3.188899994,34.44908303,1032.923115,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('672',)",3660645866,2,31.88949966,3746541034,3746541034,3660645866,0,internal_timestamp,1182.439941,850986,1451657065,3.180700064,3.188949966,34.44820615,1032.910769,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('673',)",3660645877,2,31.88870049,3746541034,3746541034,3660645877,0,internal_timestamp,1179.920044,853254,1451657076,3.181799889,3.188870049,34.44736915,1032.898458,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('674',)",3660645888,2,31.88699913,3746541034,3746541034,3660645888,0,internal_timestamp,1177.51001,857804,1451657087,3.181499958,3.188699913,34.4468666,1032.887084,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('675',)",3660645899,2,31.89340019,3746541034,3746541034,3660645899,0,internal_timestamp,1174.709961,865456,1451657098,3.191699982,3.189340019,34.44523894,1032.871747,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('676',)",3660645910,2,31.89489937,3746541034,3746541034,3660645910,0,internal_timestamp,1172.329956,853070,1451657109,3.195100069,3.189489937,34.4446697,1032.860002,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('677',)",3660645921,2,31.89780045,3746541034,3746541034,3660645921,0,internal_timestamp,1170.689941,855576,1451657120,3.199599981,3.189780045,34.44424982,1032.851621,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('678',)",3660645932,2,31.90110016,3746541034,3746541034,3660645932,0,internal_timestamp,1169.040039,859123,1451657131,3.204099894,3.190110016,34.44431325,1032.843576,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('679',)",3660645943,2,31.9034996,3746541034,3746541034,3660645943,0,internal_timestamp,1167.319946,860889,1451657142,3.208800077,3.19034996,34.44312139,1032.834195,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('680',)",3660645954,2,31.9041996,3746541034,3746541034,3660645954,0,internal_timestamp,1165.680054,861601,1451657153,3.210500002,3.19041996,34.4430061,1032.826399,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('681',)",3660645965,2,31.90500069,3746541034,3746541034,3660645965,0,internal_timestamp,1163.98999,853899,1451657164,3.212800026,3.190500069,34.44240638,1032.817918,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('682',)",3660645976,2,31.90609932,3746541034,3746541034,3660645976,0,internal_timestamp,1162.540039,856781,1451657175,3.213999987,3.190609932,34.44319885,1032.811768,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('683',)",3660645987,2,31.90769959,3746541034,3746541034,3660645987,0,internal_timestamp,1161.109985,858465,1451657186,3.216799974,3.190769959,34.44289991,1032.804651,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('684',)",3660645998,2,31.91220093,3746541034,3746541034,3660645998,0,internal_timestamp,1158.829956,861618,1451657197,3.22300005,3.191220093,34.44293635,1032.793494,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('685',)",3660646009,2,31.91250038,3746541034,3746541034,3660646009,0,internal_timestamp,1156.51001,863061,1451657208,3.226799965,3.191250038,34.44047784,1032.780482,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('686',)",3660646020,2,31.91550064,3746541034,3746541034,3660646020,0,internal_timestamp,1153.790039,870477,1451657219,3.232500076,3.191550064,34.43946358,1032.766547,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('687',)",3660646031,2,31.91250038,3746541034,3746541034,3660646031,0,internal_timestamp,1151.01001,858534,1451657230,3.231600046,3.191250038,34.43822508,1032.752971,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('688',)",3660646042,2,31.91250038,3746541034,3746541034,3660646042,0,internal_timestamp,1148.280029,862986,1451657241,3.234699965,3.191250038,34.43635299,1032.738632,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('689',)",3660646053,2,31.91270065,3746541034,3746541034,3660646053,0,internal_timestamp,1145.780029,866337,1451657252,3.237299919,3.191270065,34.43513018,1032.725917,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('690',)",3660646064,2,31.91580009,3746541034,3746541034,3660646064,0,internal_timestamp,1143.400024,870755,1451657263,3.242799997,3.191580009,34.43427347,1032.713684,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('691',)",3660646075,2,31.93740082,3746541034,3746541034,3660646075,0,internal_timestamp,1140.959961,865005,1451657274,3.26789999,3.193740082,34.43501849,1032.700029,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('692',)",3660646086,2,31.94149971,3746541034,3746541034,3660646086,0,internal_timestamp,1139.130005,868791,1451657285,3.273200035,3.194149971,34.43528907,1032.691224,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('693',)",3660646097,2,31.94479942,3746541034,3746541034,3660646097,0,internal_timestamp,1137.280029,873673,1451657296,3.278199911,3.194479942,34.43492768,1032.681865,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('694',)",3660646108,2,31.93199921,3746541034,3746541034,3660646108,0,internal_timestamp,1134.910034,869230,1451657307,3.26760006,3.193199921,34.43193627,1032.669973,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('695',)",3660646119,2,31.93250084,3746541034,3746541034,3660646119,0,internal_timestamp,1132.439941,873723,1451657318,3.27060008,3.193250084,34.43064018,1032.657287,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('696',)",3660646130,2,31.93659973,3746541034,3746541034,3660646130,0,internal_timestamp,1130.089966,867957,1451657329,3.277499914,3.193659973,34.42949493,1032.644789,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('697',)",3660646141,2,31.93799973,3746541034,3746541034,3660646141,0,internal_timestamp,1128.089966,873414,1451657340,3.280200005,3.193799973,34.42935163,1032.635199,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('698',)",3660646152,2,31.9368,3746541034,3746541034,3660646152,0,internal_timestamp,1126.030029,893567,1451657351,3.280900002,3.19368,34.4282263,1032.624805,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('699',)",3660646163,2,31.9510994,3746541034,3746541034,3660646163,0,internal_timestamp,1123.459961,876771,1451657362,3.29640007,3.19510994,34.43037399,1032.612842,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('700',)",3660646174,2,31.98800087,3746541034,3746541034,3660646174,0,internal_timestamp,1121.160034,868875,1451657373,3.338700056,3.198800087,34.43128206,1032.597832,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('701',)",3660646185,2,31.97820091,3746541034,3746541034,3660646185,0,internal_timestamp,1119.01001,872848,1451657384,3.330199957,3.197820091,34.42957517,1032.587703,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('702',)",3660646196,2,31.97159958,3746541034,3746541034,3660646196,0,internal_timestamp,1116.839966,877439,1451657395,3.324300051,3.197159958,34.42897431,1032.578032,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('703',)",3660646207,2,31.96680069,3746541034,3746541034,3660646207,0,internal_timestamp,1114.449951,873060,1451657406,3.321799994,3.196680069,34.42707163,1032.565909,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('704',)",3660646218,2,31.9776001,3746541034,3746541034,3660646218,0,internal_timestamp,1112.390015,879810,1451657417,3.335500002,3.19776001,34.42665539,1032.554474,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('705',)",3660646229,2,32.00289917,3746541034,3746541034,3660646229,0,internal_timestamp,1111.01001,873156,1451657428,3.362299919,3.200289917,34.42948,1032.547089,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('706',)",3660646240,2,32.01229858,3746541034,3746541034,3660646240,0,internal_timestamp,1109.430054,878500,1451657439,3.37409997,3.201229858,34.42913447,1032.538135,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('707',)",3660646251,2,32.00590134,3746541034,3746541034,3660646251,0,internal_timestamp,1107.050049,884085,1451657450,3.369400024,3.200590134,34.42762889,1032.526642,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('708',)",3660646262,2,31.99250031,3746541034,3746541034,3660646262,0,internal_timestamp,1105.099976,879601,1451657461,3.358200073,3.199250031,34.42435241,1032.516518,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('709',)",3660646273,2,31.98870087,3746541034,3746541034,3660646273,0,internal_timestamp,1103.329956,885204,1451657472,3.356400013,3.198870087,34.422598,1032.507259,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('710',)",3660646284,2,31.99150085,3746541034,3746541034,3660646284,0,internal_timestamp,1101.449951,881423,1451657483,3.361799955,3.199150085,34.42123432,1032.496918,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('711',)",3660646295,2,31.99119949,3746541034,3746541034,3660646295,0,internal_timestamp,1099.810059,886018,1451657494,3.362499952,3.199119949,34.42097287,1032.489123,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('712',)",3660646306,2,31.99200058,3746541034,3746541034,3660646306,0,internal_timestamp,1098.52002,881464,1451657505,3.364099979,3.199200058,34.42090726,1032.482973,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('713',)",3660646317,2,31.99609947,3746541034,3746541034,3660646317,0,internal_timestamp,1097.51001,887317,1451657516,3.369400024,3.199609947,34.42075923,1032.477584,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('714',)",3660646328,2,31.99830055,3746541034,3746541034,3660646328,0,internal_timestamp,1096.280029,884155,1451657527,3.373100042,3.199830055,34.42013313,1032.471007,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('715',)",3660646339,2,31.99169922,3746541034,3746541034,3660646339,0,internal_timestamp,1094.98999,887650,1451657538,3.368099928,3.199169922,34.41814405,1032.464151,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('716',)",3660646350,2,31.98920059,3746541034,3746541034,3660646350,0,internal_timestamp,1093.800049,883816,1451657549,3.366899967,3.198920059,34.41702096,1032.457969,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('717',)",3660646361,2,31.98830032,3746541034,3746541034,3660646361,0,internal_timestamp,1092.890015,881279,1451657560,3.36619997,3.198830032,34.41714182,1032.453987,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('718',)",3660646372,2,31.98609924,3746541034,3746541034,3660646372,0,internal_timestamp,1092.050049,896107,1451657571,3.364700079,3.198609924,34.41651119,1032.44983,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('719',)",3660646383,2,31.98789978,3746541034,3746541034,3660646383,0,internal_timestamp,1091.060059,888474,1451657582,3.366899967,3.198789978,34.41685891,1032.445305,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('720',)",3660646394,2,31.99740028,3746541034,3746541034,3660646394,0,internal_timestamp,1089.839966,895705,1451657593,3.379100084,3.199740028,34.41603555,1032.437572,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('721',)",3660646405,2,31.99970055,3746541034,3746541034,3660646405,0,internal_timestamp,1088.589966,909780,1451657604,3.382499933,3.199970055,34.41585349,1032.431291,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('722',)",3660646416,2,32.00009918,3746541034,3746541034,3660646416,0,internal_timestamp,1087.23999,897145,1451657615,3.38380003,3.200009918,34.41565234,1032.424796,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('723',)",3660646427,2,32.00310135,3746541034,3746541034,3660646427,0,internal_timestamp,1086.130005,897403,1451657626,3.388200045,3.200310135,34.41518869,1032.41881,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('724',)",3660646438,2,32.00849915,3746541034,3746541034,3660646438,0,internal_timestamp,1084.959961,896744,1451657637,3.396199942,3.200849915,34.41384204,1032.41141,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('725',)",3660646449,2,32.00709915,3746541034,3746541034,3660646449,0,internal_timestamp,1083.859985,890018,1451657648,3.395800114,3.200709915,34.41314792,1032.405879,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('726',)",3660646460,2,32.00659943,3746541034,3746541034,3660646460,0,internal_timestamp,1082.800049,896382,1451657659,3.395200014,3.200659943,34.41371908,1032.401554,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('727',)",3660646471,2,32.00790024,3746541034,3746541034,3660646471,0,internal_timestamp,1081.599976,909307,1451657670,3.397200108,3.200790024,34.41378559,1032.395869,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('728',)",3660646482,2,32.01179886,3746541034,3746541034,3660646482,0,internal_timestamp,1080.400024,899847,1451657681,3.401799917,3.201179886,34.41422892,1032.390162,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('729',)",3660646493,2,32.01649857,3746541034,3746541034,3660646493,0,internal_timestamp,1078.77002,894789,1451657692,3.408400059,3.201649857,34.41374974,1032.381514,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('730',)",3660646504,2,32.01900101,3746541034,3746541034,3660646504,0,internal_timestamp,1076.939941,914338,1451657703,3.412199974,3.201900101,34.41368419,1032.372621,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('731',)",3660646515,2,32.01530075,3746541034,3746541034,3660646515,0,internal_timestamp,1075,902406,1451657714,3.409699917,3.201530075,34.41287276,1032.363411,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('732',)",3660646526,2,32.02119827,3746541034,3746541034,3660646526,0,internal_timestamp,1073.069946,896506,1451657725,3.418600082,3.202119827,34.41156498,1032.352453,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('733',)",3660646537,2,32.01530075,3746541034,3746541034,3660646537,0,internal_timestamp,1070.949951,945903,1451657736,3.413800001,3.201530075,34.410633,1032.342606,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('734',)",3660646548,2,32.01739883,3746541034,3746541034,3660646548,0,internal_timestamp,1069.560059,906277,1451657747,3.41689992,3.201739883,34.41059515,1032.335835,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('735',)",3660646559,2,32.01879883,3746541034,3746541034,3660646559,0,internal_timestamp,1069.349976,899552,1451657758,3.418100119,3.201879883,34.41111545,1032.335136,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('736',)",3660646570,2,32.01919937,3746541034,3746541034,3660646570,0,internal_timestamp,1069.319946,905100,1451657769,3.418800116,3.201919937,34.41087509,1032.334723,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('737',)",3660646581,2,32.01940155,3746541034,3746541034,3660646581,0,internal_timestamp,1069.329956,900741,1451657780,3.418200016,3.201940155,34.41174064,1032.335526,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('738',)",3660646592,2,32.02000046,3746541034,3746541034,3660646592,0,internal_timestamp,1069.310059,908493,1451657791,3.419300079,3.202000046,34.41131253,1032.334962,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('739',)",3660646603,2,32.020401,3746541034,3746541034,3660646603,0,internal_timestamp,1069.310059,905175,1451657802,3.420099974,3.2020401,34.41095217,1032.334579,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('740',)",3660646614,2,32.01839828,3746541034,3746541034,3660646614,0,internal_timestamp,1069.280029,910942,1451657813,3.417399883,3.201839828,34.4114069,1032.335132,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('741',)",3660646625,2,32.01649857,3746541034,3746541034,3660646625,0,internal_timestamp,1069.319946,906249,1451657824,3.415600061,3.201649857,34.41100507,1032.335219,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('742',)",3660646636,2,32.01979828,3746541034,3746541034,3660646636,0,internal_timestamp,1069.280029,912452,1451657835,3.419300079,3.201979828,34.41108638,1032.334646,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('743',)",3660646647,2,32.02019882,3746541034,3746541034,3660646647,0,internal_timestamp,1069.280029,906686,1451657846,3.419699907,3.202019882,34.41114547,1032.334643,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('744',)",3660646658,2,32.01860046,3746541034,3746541034,3660646658,0,internal_timestamp,1069.290039,912766,1451657857,3.418299913,3.201860046,34.41069957,1032.334509,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('745',)",3660646669,2,32.02000046,3746541034,3746541034,3660646669,0,internal_timestamp,1069.27002,908382,1451657868,3.419500113,3.202000046,34.41112317,1032.334604,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('746',)",3660646680,2,32.01979828,3746541034,3746541034,3660646680,0,internal_timestamp,1069.290039,913556,1451657879,3.41899991,3.201979828,34.41139601,1032.334973,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('747',)",3660646691,2,32.01900101,3746541034,3746541034,3660646691,0,internal_timestamp,1069.310059,908688,1451657890,3.418900013,3.201900101,34.41053851,1032.3344,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('748',)",3660646702,2,32.02099991,3746541034,3746541034,3660646702,0,internal_timestamp,1069.27002,914444,1451657901,3.420599937,3.202099991,34.4111635,1032.334501,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('749',)",3660646713,2,32.02119827,3746541034,3746541034,3660646713,0,internal_timestamp,1069.26001,910362,1451657912,3.420700073,3.202119827,34.41130046,1032.334551,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('750',)",3660646724,2,32.02119827,3746541034,3746541034,3660646724,0,internal_timestamp,1069.280029,916872,1451657923,3.42050004,3.202119827,34.41150001,1032.334825,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
